Player,Org,ProfileURL,Region,MatchID,MapNum,MapName,R2.0,ACS,K,D,A,K:D,KAST,ADR,HS%,FK,FD,SeriesFormat
Ethan,NRG,https://www.vlr.gg/player/11225/ethan,Americas,295605,all,,1.32,245,37,24,23,1.54,84%,164,24%,3,5,bo3
Demon1,NRG,https://www.vlr.gg/player/26171/demon1,Americas,295605,all,,1.16,214,33,26,6,1.27,70%,146,26%,12,5,bo3
Victor,NRG,https://www.vlr.gg/player/261/victor,Americas,295605,all,,1.15,223,35,27,9,1.3,82%,143,28%,8,3,bo3
crashies,NRG,https://www.vlr.gg/player/4/crashies,Americas,295605,all,,1.04,183,29,24,15,1.21,80%,120,28%,3,1,bo3
Marved,NRG,https://www.vlr.gg/player/263/marved,Americas,295605,all,,0.82,153,24,31,20,0.77,80%,109,24%,1,3,bo3
mwzera,FUR,https://www.vlr.gg/player/939/mwzera,Americas,295605,all,,1.29,230,36,29,10,1.24,77%,147,24%,9,8,bo3
Khalil,FUR,https://www.vlr.gg/player/1711/khalil,Americas,295605,all,,0.96,180,29,31,5,0.94,66%,128,32%,1,3,bo3
liazzi,FUR,https://www.vlr.gg/player/2567/liazzi,Americas,295605,all,,0.96,186,27,31,19,0.87,73%,112,36%,3,4,bo3
kon4n,FUR,https://www.vlr.gg/player/1671/kon4n,Americas,295605,all,,0.95,180,26,30,11,0.87,77%,112,14%,2,1,bo3
havoc,FUR,https://www.vlr.gg/player/8706/havoc,Americas,295605,all,,0.32,115,14,37,14,0.38,48%,77,23%,2,11,bo3
wippie,C9,https://www.vlr.gg/player/4373/wippie,Americas,295606,all,,1.16,191,44,37,17,1.19,82%,129,19%,5,3,bo3
OXY,C9,https://www.vlr.gg/player/18796/oxy,Americas,295606,all,,1.1,276,65,56,9,1.16,66%,179,37%,17,13,bo3
vanity,C9,https://www.vlr.gg/player/7870/vanity,Americas,295606,all,,1.07,174,42,41,23,1.02,74%,111,24%,1,10,bo3
Xeppaa,C9,https://www.vlr.gg/player/7871/xeppaa,Americas,295606,all,,1.04,212,52,50,20,1.04,84%,131,27%,8,8,bo3
jakee,C9,https://www.vlr.gg/player/8742/jakee,Americas,295606,all,,0.97,168,37,44,33,0.84,76%,112,20%,1,2,bo3
RgLMeister,MIBR,https://www.vlr.gg/player/5351/rglmeister,Americas,295606,all,,1.12,189,46,39,30,1.18,84%,123,27%,2,4,bo3
jzz,MIBR,https://www.vlr.gg/player/13093/jzz,Americas,295606,all,,0.94,216,50,53,17,0.94,76%,147,29%,11,12,bo3
mazin,MIBR,https://www.vlr.gg/player/8872/mazin,Americas,295606,all,,0.92,178,43,49,27,0.88,71%,118,27%,5,3,bo3
artzin,MIBR,https://www.vlr.gg/player/5957/artzin,Americas,295606,all,,0.87,203,47,51,9,0.92,75%,133,19%,12,7,bo3
frz,MIBR,https://www.vlr.gg/player/651/frz,Americas,295606,all,,0.81,165,42,48,12,0.88,63%,109,23%,6,6,bo3
cauanzin,LOUD,https://www.vlr.gg/player/6193/cauanzin,Americas,295610,all,,1.22,212,36,28,15,1.29,80%,127,33%,5,3,bo3
ambitioN,LOUD,https://www.vlr.gg/player/1575/ambition,Americas,295610,all,,1.15,234,39,29,11,1.34,72%,152,21%,9,7,bo3
Less,LOUD,https://www.vlr.gg/player/8447/less,Americas,295610,all,,1.05,183,29,29,20,1.0,72%,124,33%,5,4,bo3
saadhak,LOUD,https://www.vlr.gg/player/727/saadhak,Americas,295610,all,,0.99,198,30,34,22,0.88,74%,126,21%,3,7,bo3
tuyz,LOUD,https://www.vlr.gg/player/2408/tuyz,Americas,295610,all,,0.88,133,20,28,29,0.71,74%,84,32%,0,3,bo3
zekken,SEN,https://www.vlr.gg/player/4004/zekken,Americas,295610,all,,1.06,224,36,33,8,1.09,70%,141,18%,11,8,bo3
johnqt,SEN,https://www.vlr.gg/player/1265/johnqt,Americas,295610,all,,1.02,186,29,27,11,1.07,72%,125,21%,3,3,bo3
Sacy,SEN,https://www.vlr.gg/player/659/sacy,Americas,295610,all,,1.0,218,31,34,17,0.91,72%,143,25%,4,4,bo3
TenZ,SEN,https://www.vlr.gg/player/9/tenz,Americas,295610,all,,0.99,172,26,28,21,0.93,70%,116,35%,4,2,bo3
Zellsis,SEN,https://www.vlr.gg/player/729/zellsis,Americas,295610,all,,0.75,172,26,32,22,0.81,80%,106,25%,2,5,bo3
aspas,LEV,https://www.vlr.gg/player/8480/aspas,Americas,295611,all,,1.45,293,66,44,16,1.5,77%,198,27%,16,9,bo3
C0M,LEV,https://www.vlr.gg/player/619/c0m,Americas,295611,all,,1.2,209,47,40,23,1.18,73%,134,21%,9,2,bo3
Mazino,LEV,https://www.vlr.gg/player/7603/mazino,Americas,295611,all,,0.91,191,40,46,30,0.87,66%,126,20%,3,7,bo3
tex,LEV,https://www.vlr.gg/player/1818/tex,Americas,295611,all,,0.78,136,30,42,15,0.71,69%,100,35%,3,7,bo3
kiNgg,LEV,https://www.vlr.gg/player/8549/kingg,Americas,295611,all,,0.77,165,35,48,26,0.73,69%,105,29%,1,5,bo3
Cryocells,100T,https://www.vlr.gg/player/4147/cryocells,Americas,295611,all,,1.14,229,51,42,8,1.21,73%,153,25%,9,10,bo3
Boostio,100T,https://www.vlr.gg/player/604/boostio,Americas,295611,all,,1.13,238,52,45,17,1.16,73%,166,25%,9,11,bo3
eeiu,100T,https://www.vlr.gg/player/796/eeiu,Americas,295611,all,,0.94,187,40,42,16,0.95,73%,117,20%,2,2,bo3
bang,100T,https://www.vlr.gg/player/3880/bang,Americas,295611,all,,0.86,184,40,43,12,0.93,71%,115,33%,5,4,bo3
Asuna,100T,https://www.vlr.gg/player/601/asuna,Americas,295611,all,,0.8,182,37,47,13,0.79,74%,106,20%,5,5,bo3
keznit,KRÜ,https://www.vlr.gg/player/2462/keznit,Americas,295615,all,,1.2,263,64,49,10,1.31,66%,173,38%,16,8,bo3
Klaus,KRÜ,https://www.vlr.gg/player/2610/klaus,Americas,295615,all,,1.07,210,49,47,18,1.04,71%,141,24%,9,2,bo3
Shyy,KRÜ,https://www.vlr.gg/player/24007/shyy,Americas,295615,all,,1.07,183,45,40,14,1.12,69%,139,20%,3,5,bo3
mta,KRÜ,https://www.vlr.gg/player/36169/mta,Americas,295615,all,,0.85,179,39,52,37,0.75,68%,109,37%,8,7,bo3
Melser,KRÜ,https://www.vlr.gg/player/1311/melser,Americas,295615,all,,0.64,138,32,49,19,0.65,69%,96,34%,3,7,bo3
valyn,G2,https://www.vlr.gg/player/3885/valyn,Americas,295615,all,,1.26,236,54,44,33,1.23,85%,150,30%,8,5,bo3
JonahP,G2,https://www.vlr.gg/player/4581/jonahp,Americas,295615,all,,1.24,236,56,45,28,1.24,78%,148,29%,3,7,bo3
trent,G2,https://www.vlr.gg/player/15500/trent,Americas,295615,all,,1.02,196,45,46,14,0.98,74%,132,22%,2,7,bo3
leaf,G2,https://www.vlr.gg/player/7873/leaf,Americas,295615,all,,0.92,209,48,50,16,0.96,60%,132,28%,13,17,bo3
neT,G2,https://www.vlr.gg/player/6582/net,Americas,295615,all,,0.78,138,34,44,5,0.77,62%,99,32%,3,3,bo3
mwzera,FUR,https://www.vlr.gg/player/939/mwzera,Americas,295608,all,,1.18,244,38,32,7,1.19,65%,164,26%,7,7,bo3
havoc,FUR,https://www.vlr.gg/player/8706/havoc,Americas,295608,all,,1.03,228,36,32,12,1.12,63%,145,28%,10,9,bo3
kon4n,FUR,https://www.vlr.gg/player/1671/kon4n,Americas,295608,all,,0.91,160,25,31,18,0.81,74%,115,24%,4,1,bo3
Khalil,FUR,https://www.vlr.gg/player/1711/khalil,Americas,295608,all,,0.89,162,25,33,11,0.76,63%,112,22%,2,2,bo3
liazzi,FUR,https://www.vlr.gg/player/2567/liazzi,Americas,295608,all,,0.83,148,23,29,11,0.79,67%,101,34%,2,2,bo3
frz,MIBR,https://www.vlr.gg/player/651/frz,Americas,295608,all,,1.19,232,37,28,11,1.32,63%,154,26%,2,8,bo3
artzin,MIBR,https://www.vlr.gg/player/5957/artzin,Americas,295608,all,,1.09,236,37,33,8,1.12,78%,149,27%,11,7,bo3
RgLMeister,MIBR,https://www.vlr.gg/player/5351/rglmeister,Americas,295608,all,,1.06,169,28,26,12,1.08,74%,120,34%,1,3,bo3
jzz,MIBR,https://www.vlr.gg/player/13093/jzz,Americas,295608,all,,1.01,213,36,32,5,1.12,65%,143,27%,6,5,bo3
mazin,MIBR,https://www.vlr.gg/player/8872/mazin,Americas,295608,all,,0.78,125,19,28,22,0.68,67%,87,34%,1,2,bo3
zekken,SEN,https://www.vlr.gg/player/4004/zekken,Americas,295613,all,,1.21,252,51,42,13,1.21,71%,168,23%,12,8,bo3
johnqt,SEN,https://www.vlr.gg/player/1265/johnqt,Americas,295613,all,,1.18,218,44,35,18,1.26,76%,142,32%,5,4,bo3
Sacy,SEN,https://www.vlr.gg/player/659/sacy,Americas,295613,all,,1.18,194,41,34,33,1.21,81%,133,24%,3,5,bo3
TenZ,SEN,https://www.vlr.gg/player/9/tenz,Americas,295613,all,,1.15,215,43,36,26,1.19,72%,147,30%,8,4,bo3
Zellsis,SEN,https://www.vlr.gg/player/729/zellsis,Americas,295613,all,,1.09,189,39,36,18,1.08,79%,133,24%,4,5,bo3
bang,100T,https://www.vlr.gg/player/3880/bang,Americas,295613,all,,0.97,201,38,42,19,0.9,71%,134,26%,6,7,bo3
Cryocells,100T,https://www.vlr.gg/player/4147/cryocells,Americas,295613,all,,0.92,184,43,41,12,1.05,67%,120,25%,4,4,bo3
eeiu,100T,https://www.vlr.gg/player/796/eeiu,Americas,295613,all,,0.88,153,34,41,19,0.83,69%,105,31%,1,3,bo3
Asuna,100T,https://www.vlr.gg/player/601/asuna,Americas,295613,all,,0.81,197,35,48,19,0.73,67%,129,15%,8,13,bo3
Boostio,100T,https://www.vlr.gg/player/604/boostio,Americas,295613,all,,0.79,166,33,46,13,0.72,71%,114,33%,7,5,bo3
Victor,NRG,https://www.vlr.gg/player/261/victor,Americas,295607,all,,1.3,233,39,28,14,1.39,74%,166,22%,4,6,bo3
Demon1,NRG,https://www.vlr.gg/player/26171/demon1,Americas,295607,all,,1.3,250,43,31,4,1.39,76%,167,36%,9,6,bo3
crashies,NRG,https://www.vlr.gg/player/4/crashies,Americas,295607,all,,1.09,162,26,23,13,1.13,74%,110,21%,3,2,bo3
Marved,NRG,https://www.vlr.gg/player/263/marved,Americas,295607,all,,1.03,219,36,35,23,1.03,78%,135,26%,4,4,bo3
Ethan,NRG,https://www.vlr.gg/player/11225/ethan,Americas,295607,all,,0.87,199,29,36,23,0.81,80%,126,12%,5,3,bo3
vanity,C9,https://www.vlr.gg/player/7870/vanity,Americas,295607,all,,1.07,217,34,33,16,1.03,87%,154,24%,3,1,bo3
wippie,C9,https://www.vlr.gg/player/4373/wippie,Americas,295607,all,,0.94,171,29,30,7,0.97,63%,111,27%,1,3,bo3
Xeppaa,C9,https://www.vlr.gg/player/7871/xeppaa,Americas,295607,all,,0.94,213,31,35,24,0.89,78%,135,21%,2,5,bo3
OXY,C9,https://www.vlr.gg/player/18796/oxy,Americas,295607,all,,0.83,211,34,40,8,0.85,67%,133,31%,12,11,bo3
jakee,C9,https://www.vlr.gg/player/8742/jakee,Americas,295607,all,,0.72,151,25,35,14,0.71,63%,104,29%,3,5,bo3
Less,LOUD,https://www.vlr.gg/player/8447/less,Americas,295612,all,,1.56,254,61,33,16,1.85,84%,165,29%,8,4,bo3
tuyz,LOUD,https://www.vlr.gg/player/2408/tuyz,Americas,295612,all,,1.16,194,45,38,32,1.18,78%,135,37%,6,1,bo3
cauanzin,LOUD,https://www.vlr.gg/player/6193/cauanzin,Americas,295612,all,,0.96,182,43,45,24,0.96,76%,117,33%,10,2,bo3
ambitioN,LOUD,https://www.vlr.gg/player/1575/ambition,Americas,295612,all,,0.88,204,49,50,10,0.98,66%,131,27%,11,8,bo3
saadhak,LOUD,https://www.vlr.gg/player/727/saadhak,Americas,295612,all,,0.87,192,42,48,27,0.88,76%,123,14%,7,9,bo3
kiNgg,LEV,https://www.vlr.gg/player/8549/kingg,Americas,295612,all,,1.14,231,56,45,16,1.24,73%,160,33%,3,5,bo3
C0M,LEV,https://www.vlr.gg/player/619/c0m,Americas,295612,all,,0.93,200,41,48,27,0.85,72%,127,18%,4,7,bo3
aspas,LEV,https://www.vlr.gg/player/8480/aspas,Americas,295612,all,,0.89,181,42,46,8,0.91,66%,124,29%,4,8,bo3
Mazino,LEV,https://www.vlr.gg/player/7603/mazino,Americas,295612,all,,0.78,147,35,45,18,0.78,72%,106,34%,3,10,bo3
tex,LEV,https://www.vlr.gg/player/1818/tex,Americas,295612,all,,0.76,180,40,56,20,0.71,69%,122,24%,11,13,bo3
leaf,G2,https://www.vlr.gg/player/7873/leaf,Americas,295617,all,,1.15,253,44,37,8,1.19,69%,161,30%,11,12,bo3
JonahP,G2,https://www.vlr.gg/player/4581/jonahp,Americas,295617,all,,1.09,195,37,34,15,1.09,77%,138,38%,2,5,bo3
trent,G2,https://www.vlr.gg/player/15500/trent,Americas,295617,all,,0.96,190,34,36,18,0.94,77%,132,26%,2,5,bo3
valyn,G2,https://www.vlr.gg/player/3885/valyn,Americas,295617,all,,0.89,188,33,39,20,0.85,75%,119,24%,6,4,bo3
neT,G2,https://www.vlr.gg/player/6582/net,Americas,295617,all,,0.67,155,31,39,8,0.79,63%,109,38%,1,4,bo3
supamen,EG,https://www.vlr.gg/player/826/supamen,Americas,295617,all,,1.28,249,42,36,18,1.17,77%,150,34%,7,3,bo3
Apoth,EG,https://www.vlr.gg/player/5188/apoth,Americas,295617,all,,1.07,215,42,36,10,1.17,63%,150,32%,4,10,bo3
Derrek,EG,https://www.vlr.gg/player/1533/derrek,Americas,295617,all,,1.05,202,41,35,4,1.17,65%,132,46%,7,3,bo3
jawgemo,EG,https://www.vlr.gg/player/3993/jawgemo,Americas,295617,all,,0.94,197,33,37,18,0.89,62%,137,19%,8,5,bo3
NaturE,EG,https://www.vlr.gg/player/4927/nature,Americas,295617,all,,0.93,155,27,35,25,0.77,79%,97,25%,4,1,bo3
jakee,C9,https://www.vlr.gg/player/8742/jakee,Americas,295609,all,,1.19,194,36,32,16,1.12,81%,125,42%,3,2,bo3
Xeppaa,C9,https://www.vlr.gg/player/7871/xeppaa,Americas,295609,all,,1.1,208,33,33,27,1.0,77%,137,19%,3,6,bo3
vanity,C9,https://www.vlr.gg/player/7870/vanity,Americas,295609,all,,1.04,218,36,35,16,1.03,69%,141,20%,6,2,bo3
wippie,C9,https://www.vlr.gg/player/4373/wippie,Americas,295609,all,,0.8,170,25,33,12,0.76,71%,116,20%,5,5,bo3
OXY,C9,https://www.vlr.gg/player/18796/oxy,Americas,295609,all,,0.79,174,29,38,9,0.76,67%,118,28%,9,7,bo3
RgLMeister,MIBR,https://www.vlr.gg/player/5351/rglmeister,Americas,295609,all,,1.25,233,39,31,22,1.26,77%,162,31%,1,1,bo3
frz,MIBR,https://www.vlr.gg/player/651/frz,Americas,295609,all,,1.18,206,36,28,6,1.29,75%,134,35%,6,4,bo3
jzz,MIBR,https://www.vlr.gg/player/13093/jzz,Americas,295609,all,,1.1,222,38,32,15,1.19,88%,134,31%,8,3,bo3
mazin,MIBR,https://www.vlr.gg/player/8872/mazin,Americas,295609,all,,0.9,188,30,34,18,0.88,69%,131,36%,5,7,bo3
artzin,MIBR,https://www.vlr.gg/player/5957/artzin,Americas,295609,all,,0.77,166,28,34,10,0.82,60%,104,17%,2,11,bo3
aspas,LEV,https://www.vlr.gg/player/8480/aspas,Americas,295614,all,,1.3,252,50,38,13,1.32,75%,170,28%,7,8,bo3
kiNgg,LEV,https://www.vlr.gg/player/8549/kingg,Americas,295614,all,,1.2,226,45,36,13,1.25,75%,142,29%,2,3,bo3
C0M,LEV,https://www.vlr.gg/player/619/c0m,Americas,295614,all,,0.77,154,29,43,34,0.67,68%,99,25%,2,10,bo3
Mazino,LEV,https://www.vlr.gg/player/7603/mazino,Americas,295614,all,,0.73,153,30,44,17,0.68,63%,107,25%,5,6,bo3
tex,LEV,https://www.vlr.gg/player/1818/tex,Americas,295614,all,,0.7,186,37,49,12,0.76,74%,124,23%,6,8,bo3
zekken,SEN,https://www.vlr.gg/player/4004/zekken,Americas,295614,all,,1.35,284,57,39,13,1.46,79%,182,19%,12,7,bo3
Zellsis,SEN,https://www.vlr.gg/player/729/zellsis,Americas,295614,all,,1.06,197,39,40,28,0.97,77%,126,13%,6,4,bo3
Sacy,SEN,https://www.vlr.gg/player/659/sacy,Americas,295614,all,,1.06,196,41,34,23,1.21,75%,132,29%,6,2,bo3
johnqt,SEN,https://www.vlr.gg/player/1265/johnqt,Americas,295614,all,,1.01,191,38,35,17,1.09,86%,121,28%,6,4,bo3
TenZ,SEN,https://www.vlr.gg/player/9/tenz,Americas,295614,all,,0.85,177,34,43,24,0.79,70%,115,18%,5,5,bo3
leaf,G2,https://www.vlr.gg/player/7873/leaf,Americas,295619,all,,1.35,260,34,23,12,1.48,81%,185,19%,10,11,bo3
trent,G2,https://www.vlr.gg/player/15500/trent,Americas,295619,all,,1.26,230,31,27,22,1.15,81%,168,34%,5,2,bo3
neT,G2,https://www.vlr.gg/player/6582/net,Americas,295619,all,,1.23,255,37,29,15,1.28,83%,165,35%,2,1,bo3
valyn,G2,https://www.vlr.gg/player/3885/valyn,Americas,295619,all,,0.97,161,26,25,13,1.04,79%,104,20%,4,2,bo3
JonahP,G2,https://www.vlr.gg/player/4581/jonahp,Americas,295619,all,,0.96,153,27,26,17,1.04,71%,99,18%,0,5,bo3
Shyy,KRÜ,https://www.vlr.gg/player/24007/shyy,Americas,295619,all,,1.13,201,31,29,10,1.07,69%,142,29%,3,2,bo3
keznit,KRÜ,https://www.vlr.gg/player/2462/keznit,Americas,295619,all,,1.05,234,36,31,5,1.16,71%,154,29%,9,3,bo3
mta,KRÜ,https://www.vlr.gg/player/36169/mta,Americas,295619,all,,0.87,180,25,32,14,0.78,67%,116,42%,4,7,bo3
Klaus,KRÜ,https://www.vlr.gg/player/2610/klaus,Americas,295619,all,,0.79,143,16,31,20,0.52,71%,102,20%,3,3,bo3
Melser,KRÜ,https://www.vlr.gg/player/1311/melser,Americas,295619,all,,0.64,137,22,32,12,0.69,62%,73,25%,2,6,bo3
artzin,MIBR,https://www.vlr.gg/player/5957/artzin,Americas,307572,all,,1.01,240,32,32,3,1.0,69%,160,33%,3,4,bo3
frz,MIBR,https://www.vlr.gg/player/651/frz,Americas,307572,all,,0.96,202,27,29,5,0.93,62%,130,38%,2,2,bo3
RgLMeister,MIBR,https://www.vlr.gg/player/5351/rglmeister,Americas,307572,all,,0.72,157,21,31,15,0.68,62%,101,28%,3,2,bo3
mazin,MIBR,https://www.vlr.gg/player/8872/mazin,Americas,307572,all,,0.72,149,17,27,8,0.63,56%,99,25%,3,7,bo3
jzz,MIBR,https://www.vlr.gg/player/13093/jzz,Americas,307572,all,,0.64,152,20,32,7,0.62,64%,101,29%,4,9,bo3
zekken,SEN,https://www.vlr.gg/player/4004/zekken,Americas,307572,all,,1.47,297,41,23,8,1.78,79%,193,25%,9,6,bo3
TenZ,SEN,https://www.vlr.gg/player/9/tenz,Americas,307572,all,,1.23,235,37,24,14,1.54,79%,145,40%,3,5,bo3
Zellsis,SEN,https://www.vlr.gg/player/729/zellsis,Americas,307572,all,,1.16,210,25,24,25,1.04,85%,135,16%,5,2,bo3
Sacy,SEN,https://www.vlr.gg/player/659/sacy,Americas,307572,all,,1.1,192,23,24,23,0.96,77%,131,24%,4,1,bo3
johnqt,SEN,https://www.vlr.gg/player/1265/johnqt,Americas,307572,all,,1.02,171,25,22,3,1.14,72%,112,23%,3,1,bo3
